trace_file,trace_idx,ATC_0,ATC_1,ATC_2,ATC_3,ATC_4,ATC_5,ATC_6,ATC_7,ATC,Track2,C7,IO,apdu,EncryptedPIN,AIP,IAD
I:\freelance\SCA-Smartcard-Pipeline-3\Input1\Mastercard\traces_data_rsa_2000T_2.csv,1327,148,208,128,107,0,0,0,0,,5413330337554966D25122012916230185,008800000494D0806B00  7781949F4B8190573352BEB079818E2051F4041B8048C4F660D23EEC35A075CD64034CD2A6A49675AE015817C013EF5F149B7844C7DBE294FCF28E7B1165CB26E996FFDC701021AA2C26E1B6662FC7E63FE7418CD3500DCF9425572262B456FFFFCDFDB68786900F82A8C1FC22FC49F2CD44544FF843F73E999B1E29DEFBE3A1750F82386771FEABAEE20F4259745B64C2DB7837CC212B,,,,,
I:\freelance\SCA-Smartcard-Pipeline-3\Input1\Mastercard\traces_data_rsa_2000T_2.csv,1328,151,212,65,148,0,0,0,0,,5413330337554966D25122012916230185,008800000497D4419400  7781949F4B81908F58DAD9F01D901152A3F65399DC8C885B85EEA98FA44F5A39860A59CD689A6EE12B91DCD14E668CF22BE3D33ACBC0BD2996EDF05CAB4554CA4ABC2FA562B2E3E316397BA382A245CD8288D6B15B067BFF1D100204F94C80EBD2B6DDDA25D446DA351566A3AC343FA3CC093E7D2FF7D1A98C1CC542399BCD82048BC3F09516C7231C370D26FBD43D3E98ED100F0F8E40,,,,,
I:\freelance\SCA-Smartcard-Pipeline-3\Input1\Mastercard\traces_data_rsa_2000T_2.csv,1329,171,48,227,40,0,0,0,0,,5413330337554966D25122012916230185,0088000004AB30E32800  7781949F4B81906E50E5A507F8204EE11CA352F1CD8F254B0256E78F69468FAECC19C1C2AB4EEB05FCDA8E3B890FD8A7748BC4285CDC8B0945A5CC0684E7DD8D15DBDBB19D542C15FCC2F7AB0C486EF25EFE74F3F698A26A18BBB1865AC23DDAD399018F42D57F007B8F0AC72555C3AAA5981B4EC73596487CB18F786C4D9B148835393BE75F3560662CC4D5CA490A11DC7B57A923AF72,,,,,
I:\freelance\SCA-Smartcard-Pipeline-3\Input1\Mastercard\traces_data_rsa_2000T_2.csv,1330,59,165,96,113,0,0,0,0,,5413330337554966D25122012916230185,00880000043BA5607100  7781949F4B81908A7CEBA4A19AFA70A665687FFBFFD5BBE4B748432665EFFA6658324D402B0CA708490DB8AD7BC824364146BFA3B4A627BCCAEB49556E0EFE46B57192B6CE2A8139FC256D34E2FCDE9E148B6B34B2CCAE84D9B0C90D43A8D904A697564A7E41520355AA39578E1882D2F145E35B67C5991D3782CED52963BE0859637A8F18BDF40061F6BB56BD8A79AB77F14795650762,,,,,
I:\freelance\SCA-Smartcard-Pipeline-3\Input1\Mastercard\traces_data_rsa_2000T_2.csv,1331,196,100,119,227,0,0,0,0,,5413330337554966D25122012916230185,0088000004C46477E300  7781949F4B819048F43FA5BFE940E8B67167388DEB7BA9D522E3E88DABCA6AFF3C36F376071CA96B55D8C7A00668AD5B6D0F5BCF0B2C3344BE3A2107647803D24473692B86BE60E0EDF35B06DA95071E5295FAEF815CD630DC5D6BB2EA98D724FA5A660B0BCD5364D53DCBB1E5EEB9147FC38A972CF1B5472CF12FB8E91A9C5531FC9523994134D3A409CF8724FA5E4F44A3D5490006FF,,,,,
I:\freelance\SCA-Smartcard-Pipeline-3\Input1\Mastercard\traces_data_rsa_2000T_2.csv,1332,128,157,51,64,0,0,0,0,,5413330337554966D25122012916230185,0088000004809D334000  7781949F4B8190A8FB127FACE6A8098D44F856874C2F4DB77D12A432BFE99B98426894934B1439C97A093DEC60A0138BF7353EB94148270D54813224DE6E0382B7E4544EF539E69723D6A8652596E00B25AE77C2B84B3A2F46169C17A2A7B7F75985B0146F31466DCDD375A9FAA0034CD097384DEC852641EE9781E4CD82CD7108D8169CAF5EDC5E5E8697FE28626B0BCF23673471F8B1,,,,,
I:\freelance\SCA-Smartcard-Pipeline-3\Input1\Mastercard\traces_data_rsa_2000T_2.csv,1333,110,95,165,98,0,0,0,0,,5413330337554966D25122012916230185,00880000046E5FA56200  7781949F4B819083BD3823068ED4207670FE70DD5AD7EF057EBC57B07115517A716464CBAF37C42532C6DC07475B6937465CBF789FA33E83D785C235AC72F1350AB32BA6C57ADAD54AFC96BE7082C773B752E865386356D158F58E0829A8CABC811C93EF9F724534E0AEC1940854A8D6A64B5AF68FFBF3563E19F8576056A54CF5A29FBCF5C70BF14D5298D7B71DFDAD2F124381670863,,,,,
I:\freelance\SCA-Smartcard-Pipeline-3\Input1\Mastercard\traces_data_rsa_2000T_2.csv,1334,247,29,188,213,0,0,0,0,,5413330337554966D25122012916230185,0088000004F71DBCD500  7781949F4B81906D0DEDCBD5EACCB7D85F2C386A7EB47E4CB2D043A965F7B22B7F3060412445E3EBF063429F848A40B2CE4B7B6B1D8A1008F6DF19C6B50F02AFF5D33112240988652D1C65E6117BA02B14D3FC1288BBF104EBA7D704EA3F71A083AED0F2E692DD4F31B07C5733DF5F485231FA923445EA39037CE01558770B122CC92FE2B8BDDE70C9FD81805A0C9C075DF1D71EBCB93C,,,,,
I:\freelance\SCA-Smartcard-Pipeline-3\Input1\Mastercard\traces_data_rsa_2000T_2.csv,1335,251,33,125,253,0,0,0,0,,5413330337554966D25122012916230185,0088000004FB217DFD00  7781949F4B8190704093CB28450C0F7A693724B35642DAD673F32702D3AF35F3D62B31E999B870FABFD4E0AC4894A7CBD39C6EAFF2C3EF4C1F501FBD3BAA9B2D462445574943CD187399546A24B72DAA909AB299430E37DD84C283B1A232128AA49C618B86E05678DEF22AC3E20E0D7E5FBE03F28B04664A5100F633BE45DB5165E4FA082247459D7AC708E2DB8C51F3C7A25809A79B29,,,,,
I:\freelance\SCA-Smartcard-Pipeline-3\Input1\Mastercard\traces_data_rsa_2000T_2.csv,1336,13,158,172,226,0,0,0,0,,5413330337554966D25122012916230185,00880000040D9EACE200  7781949F4B81909DA665E26007CFF555C9B085F52AD509A2D41373B4D25063FE9E6B4E3340BDFA01FD43A4FEAA54B7299BEC45A7EF4C4FD9A71C02A4998122AB98383FB7055BD2D0C8A9CF92174929C0C734262A9D401D7EF247677406FF5CC4288A7C5C71E1169A10B6883EA333FD6F6055578DB529E709176DACABAB1262E5F834E15C5ABD8B659417C6EBDCA25A35C8CA5D1599BE19,,,,,
I:\freelance\SCA-Smartcard-Pipeline-3\Input1\Mastercard\traces_data_rsa_2000T_2.csv,1337,40,177,179,77,0,0,0,0,,5413330337554966D25122012916230185,008800000428B1B34D00  7781949F4B819027AAE3D80CA451A450124B6E772816BE9118749B480E4AE8E5EE3142F76C31EF6DFECE3A6A29990EFE65A181411EC28A6A5C4828B3DCB54A639EFB4752C7726B7EE94A0476F9B28D46661807BDBF3E03534D0271976BF4062CABD17757E500EEFAF93EEF98708FB2E1772687C7EC2FC338C824400E587EFD7E5351D6EF961246794E9386568EFDC774EF10577EEBC005,,,,,
I:\freelance\SCA-Smartcard-Pipeline-3\Input1\Mastercard\traces_data_rsa_2000T_2.csv,1338,228,234,111,169,0,0,0,0,,5413330337554966D25122012916230185,0088000004E4EA6FA900  7781949F4B819027557E42159606FA6BB5968A5698D71C778FC859E5CE1A9C900E136FF2197C5830C88AEF70466A9BC569CBF17888F324CBB0A4C61CE9ACA590A99FA5AAF1587E620AF32BF81F64F029441606187E22F08E319D927E06E0A5133E2FCC8A829A08A3EC42BCF88D7D319F5E360411CD1AE5890B6B97A552155FF34CBAE83235B6CC1DBB528467A4698B3E2B6A2F2AB3AE48,,,,,
I:\freelance\SCA-Smartcard-Pipeline-3\Input1\Mastercard\traces_data_rsa_2000T_2.csv,1339,246,103,158,142,0,0,0,0,,5413330337554966D25122012916230185,0088000004F6679E8E00  7781949F4B8190717D1310902194E13C00DD50A771C0A17CCC7FE7B9EF993983332A89D0CF87543DFF7AD3CC5CBC992C900A3468102AE666A8C3D11F27619C41DF07DD24C83F19457A8A7A8CFAA22D038E7918AE8D9808F94C92633A61F8AA9131332F4C995A89AB6E5C966A7D444267E86F74704C9B28E1EE361477850868AA01920B2164CE1B7B81FEA88BCE70FF14CECB41DB680D81,,,,,
I:\freelance\SCA-Smartcard-Pipeline-3\Input1\Mastercard\traces_data_rsa_2000T_2.csv,1340,135,221,27,215,0,0,0,0,,5413330337554966D25122012916230185,008800000487DD1BD700  7781949F4B81907B1E3B7CD7B13EC8E85AFA34C5DF279918C900988163B74A6DD5E16C1FE509DB935A2B741CDBD3C189D7B32451ADF8885203990712FDB7904873A2905A66B0A79470797C3F571DAF37563E879CA5C5094FDC3284756F3DB72BDEE6698B1E62539A0CB564C3FBD8C582869FB3218CF5AB236F0203B62C403B4E221B9F202BDBE89BE72AFE622289CE6126BB2930D3CCC6,,,,,
I:\freelance\SCA-Smartcard-Pipeline-3\Input1\Mastercard\traces_data_rsa_2000T_2.csv,1341,138,225,220,0,0,0,0,0,,5413330337554966D25122012916230185,00880000048AE1DC0000  7781949F4B8190982ED5F18937F032AEABD12B209E102288F376F94EFE211895590055F312F2B8595A7144F824B44038F911588A9ABF6B36EDFC5300647D3DEA68A72C5BC3DD8BC36AD5B8587D2966A20F0F44861EBF4CCAFDF1B1402C0C924A06182E18D3A6D7403B780FD79638EC3B00081CB4EADEDFF65A6286EE1780B9DE5861529393034F26EAFC697F33FB0E7E1E73628B9B9FF2,,,,,
I:\freelance\SCA-Smartcard-Pipeline-3\Input1\Mastercard\traces_data_rsa_2000T_2.csv,1342,132,9,234,217,0,0,0,0,,5413330337554966D25122012916230185,00880000048409EAD900  7781949F4B81904ACA56B8B465E2690B4196BFE0BA07ACBCCC97DBF91861C7AC5306FAD71254D12116DBFEEBA35E603D7064E5E3D68E80AADE56D54D57CC63FCA992933D86EA22E8AF046C251D283AF8DD50D35C179EC6D395E0E2D9F4BA9B27962B6A1B1D8D0D6D9BEECD1E2C41EC8F0550D2CB83F0E71E096D92AC4B054451A4D029E85D00EB5358CAF69EF28D572E0378774DC676B3,,,,,
I:\freelance\SCA-Smartcard-Pipeline-3\Input1\Mastercard\traces_data_rsa_2000T_2.csv,1343,92,74,107,238,0,0,0,0,,5413330337554966D25122012916230185,00880000045C4A6BEE00  7781949F4B8190067FB96BBF6517AB7660B6693E02F3CB9F3ADF7A3E2E3082115B0FB1303F8FE1BEBAFEBEFC62C61DFDB6AD435E011C9F74FF83516C5A41C49EDF2E121E90091A690C5A3A5852F5ABDE05F41D9ED0BB4254CBD0FFA91CA57827D1BDB4DF090A1E358196FBBF368412ACBF98954EBFF456D416A6FE3E5CC7AAA93709743EC0B13060A13CFB8ADE468CF679E054AA259456,,,,,
I:\freelance\SCA-Smartcard-Pipeline-3\Input1\Mastercard\traces_data_rsa_2000T_2.csv,1344,225,85,222,179,0,0,0,0,,5413330337554966D25122012916230185,0088000004E155DEB300  7781949F4B819006981C621BAAF676122B3B0770B8496D7317CE5463B013C1F961DC527C79445537F3A3B19A942707F61F790D493B6C655028D4AA1B2112254E177A0643D5E0014AAAD254276F2260BB7AD07AD9A7BA7A27968B186D3ECA6B4B4D3E301B87F49CD93B1B4C83F8952E115F71AFF81A604DC9A20F3ADB6D68305FDECB4E50000B6FA9056248BA49368C047B2EC10DE63BAB,,,,,
I:\freelance\SCA-Smartcard-Pipeline-3\Input1\Mastercard\traces_data_rsa_2000T_2.csv,1345,114,203,91,252,0,0,0,0,,5413330337554966D25122012916230185,008800000472CB5BFC00  7781949F4B81903215D62FAEEED15A447475BD9F74B0C0074ED511ED856DB2BEA553462337172F6B5B6D78036E0D1FDB880CCD0BF265EC440DBCE22CCEEEA17EC96CEAC5DA3EB409C26269CE38CE1B6045AF11BCB237E67FABFB07D74BB80E2934AD517F80DD7D65E196ADBDF9024DFA76CC6D6F62D65EC6EFC6B54137DAE137D980A41A9573C4111E2E91478D13BFD0633B1E698F01F7,,,,,
I:\freelance\SCA-Smartcard-Pipeline-3\Input1\Mastercard\traces_data_rsa_2000T_2.csv,1346,71,56,171,19,0,0,0,0,,5413330337554966D25122012916230185,00880000044738AB1300  7781949F4B8190AA355D64A2996E5F3C813E41262D82A8A411B5198610131B431AD4AF03905AD0A1D8AF66A752533F116E8E515EF95CD497ED2C9CD98B201E0F4FFA5735E9563846EAAE12D86AFDCE4417308CFDD2A62549E934134D965FBA1EDE481A9D1F0F2821C0F00D545A09625FDF8381A96CCE32BB6DB543FA89BBD7CF07B5E7412BB842AC1BEE4F0F94F8E8961CFF64F96AD93D,,,,,
I:\freelance\SCA-Smartcard-Pipeline-3\Input1\Mastercard\traces_data_rsa_2000T_2.csv,1347,205,67,30,216,0,0,0,0,,5413330337554966D25122012916230185,0088000004CD431ED800  7781949F4B8190A6DEC379074FCF12D40F44ADEADBC6AEA6D991976428B2D317680971EFC938DE2A855AE916967032C1CCD719F91EE796AFF1811270EFEB23F84D2B75F4DF78E33D23D1C0996B93C1E296344361E8B8261B3AEF3278AA1263555A486A0399ECAACC797D902203172709AE0721B96EB7BA47DBED8A83B8B2A02527EE3C157FDCE6DEDFB69E4882BEA08EB810BC5263963F,,,,,
I:\freelance\SCA-Smartcard-Pipeline-3\Input1\Mastercard\traces_data_rsa_2000T_2.csv,1348,93,185,155,32,0,0,0,0,,5413330337554966D25122012916230185,00880000045DB99B2000  7781949F4B819005CDB0CC7AC49F04291FCE0214E79DF3C2063DC1824DF7D7D3B3A459CFB519D6E335E11B0F504DCFF1E9A5A3EEEB2A3C5A4588E3877EC8131A1A3714EEAE12974642BF9E06C73BEF76623427842E8FFD077BB1213C6800669349259D0E05032A459F2B1AA350CD8CD9280F1364068490BCA012A61AF4325D225BF88240E1ED13D812662D58C8EBE37963D912DD0549A2,,,,,
I:\freelance\SCA-Smartcard-Pipeline-3\Input1\Mastercard\traces_data_rsa_2000T_2.csv,1349,97,189,92,73,0,0,0,0,,5413330337554966D25122012916230185,008800000461BD5C4900  7781949F4B8190959BD36B02D08F13DC6457F8D50AE1DE500209EEB603B4A5B85F8E753C6B75A7C71FEE2700E4723262AFA296B197A3D09EA58534DEF7881542DBB369DD07FF4FD351851C6343FC1DE84807A731526BBE71939A9991518D334ED383D0FF1EF1899112AD279F763A4D7387832CA71129A3C696C5B01B1E4DF8411F1274106E534D36A04078D67A6B3F50689241CEDE16E5,,,,,
I:\freelance\SCA-Smartcard-Pipeline-3\Input1\Mastercard\traces_data_rsa_2000T_2.csv,1350,69,163,26,29,0,0,0,0,,5413330337554966D25122012916230185,008800000445A31A1D00  7781949F4B8190ADC8BC8797CF7C58CF8148BC92A2C8E9A42F7B5171F88A3A55B6D058E49CE603A81A987B27709446C4CCD6C3063C2E0BA906CD000E2454043273E895AA9C74E62070BDC44EA215387905980252B17D79045BBD2D625629EB6547A0AE702CEB9EA8C3827F4E0B6A929DC0EA84FC2C0D82FCE7FC13C826515C3F8BFCD32BD08C9B09147881A23B28F3BC4772C86FA620E7,,,,,
I:\freelance\SCA-Smartcard-Pipeline-3\Input1\Mastercard\traces_data_rsa_2000T_2.csv,1351,1,220,215,121,0,0,0,0,,5413330337554966D25122012916230185,008800000401DCD77900  7781949F4B81906AB749731BCE944F7830BC41C22D574888523AF263331E23672441FBCBD72BDD15D8D9D6FB222796D79882637B7065B5CFD9784607E5955BE921BA5D8B60C5975A5B731B41F4783F3D09815D058C05FD21370EAD892434AB4B0D1C130D4616497E95F329FADA417C65E93A1874196402783FECC82AC7CDC19AD2A6574EAF348D7CC9B8587B462A48A21A0734F3576259,,,,,
I:\freelance\SCA-Smartcard-Pipeline-3\Input1\Mastercard\traces_data_rsa_2000T_2.csv,1352,145,81,83,193,0,0,0,0,,5413330337554966D25122012916230185,0088000004915153C100  7781949F4B8190A5D967FA822FA943D253F481B1AD72A322C1B3C93AB51A11453572AB6B463DD3BE9A389F3421A27F08A58302091F231044349FFEA0EAB0EFE1BFD235F50326A85C048F0A40A6FB6018A2B535EA75D60FBB9BBB2EBF9AE61873E9EED9754A152FD8145A3294DC5704B3549D260F4DBB1840150AF0C96229309AF3D449B8F6C4A773F370855F643DD974C6D682A076FB73,,,,,
I:\freelance\SCA-Smartcard-Pipeline-3\Input1\Mastercard\traces_data_rsa_2000T_2.csv,1353,26,16,107,52,0,0,0,0,,5413330337554966D25122012916230185,00880000041A106B3400  7781949F4B81906B161001B38415C0483E78B6624AB5570FA1D2426FB624B8C64736621CAF0C43821F223C45669238D197E7B711618435D22D77DCE92FB048034DCEE1E197ECE4491062015B29BCCD778ABB99DCAED1A6D274DB7EA80468AF1E7D98D831CA6974AA9E59C7EFE59E543A8D5A8CED12CBABB5F2DE74E6648892AC6DF5679A192F3774527EDBB386B4CBB18E5E1C18588085,,,,,
I:\freelance\SCA-Smartcard-Pipeline-3\Input1\Mastercard\traces_data_rsa_2000T_2.csv,1354,233,197,86,117,0,0,0,0,,5413330337554966D25122012916230185,0088000004E9C5567500  7781949F4B8190653955350E5F3C5D469A41DF28D7FDBD22829A2164FC6B8DF4A0C30E574CBC741D4EC734C38FCCC10B617ECF7906AA8532EA6C4573696DC521DEDFF590193840EA424DA0CA0B1BD511AC630ADB6B4C27D61C849E2E1FB9BBC543704109B0AE63F279DFCB8732765DE909B215FAEF1275B1219E5506BEC4357F969A76CB11E93210C148B62F6BD04C45AF5EA20EEF32EF,,,,,
I:\freelance\SCA-Smartcard-Pipeline-3\Input1\Mastercard\traces_data_rsa_2000T_2.csv,1355,49,112,206,241,0,0,0,0,,5413330337554966D25122012916230185,00880000043170CEF100  7781949F4B819017DAFFBE9CC98DA90CB554052059E46444F16BD120FF2E32C70BF2C55A30C4AA1D44873476D412BDAD2D0779E501C1F1E2AB2796F835F9EED223F1F8BFCACD1B1CDD8167DFD224E9B8DE611262F4150ACC41A719BAD824CB9496E4E700CC0C6C00275A399B7901AB5DEDB4904662BF2929918041D5F5FE9961EBD2C5A09615C4D260B27671DA83B1B6CF2A5840BD1195,,,,,
I:\freelance\SCA-Smartcard-Pipeline-3\Input1\Mastercard\traces_data_rsa_2000T_2.csv,1356,53,116,143,26,0,0,0,0,,5413330337554966D25122012916230185,008800000435748F1A00  7781949F4B819050C25BF78742AA258D0BEBC2711EB18D2E2A1C0F7490613567AC1B064ADDC1A5C062AD6001CD71C80A78A17F055D222CA6318408545DE5449ECB7098DCB6DDA981504FC4B9DBCE1DA21AB69C2A8BA4CDB828566C6610FB7C2193770BCE8E5B06E0667838CC9F3ABBE7964E647E430F5D20DBD153090C0A79F831968669B7936ED3AE668054C49F2515F5112FE0D1A651,,,,,
I:\freelance\SCA-Smartcard-Pipeline-3\Input1\Mastercard\traces_data_rsa_2000T_2.csv,1357,190,50,166,140,0,0,0,0,,5413330337554966D25122012916230185,0088000004BE32A68C00  7781949F4B81908D844DD09501C7E39923316544DDDE8E6141FB7BACF1DF20F40E64D5F807988DB357DCEEFE1BF72635C8661795D6F563674FBDF043525A067ADF9A2252351FA7B2664B25D6EB567A68E86CA82B9113C45A3D8E04622719E2F1D46A6DA284DF45AA62DD4A6AB886FD87C856DF487EB9606099937643496BCB38EF519DD80116C2651EF45B82F912E0E863771A8D2BAC9C,,,,,
I:\freelance\SCA-Smartcard-Pipeline-3\Input1\Mastercard\traces_data_rsa_2000T_2.csv,1358,194,55,103,181,0,0,0,0,,5413330337554966D25122012916230185,0088000004C23767B500  7781949F4B81909D2A5357BBD5EC27EBE9C7C5ECA646C15A4D508CA137A005E439EFD4F828111922BA5CFE1498DA4962A1E4933AED5082688B00992EF4BECBACE0C9595C887B5F9C7ADC9E138F89B08F8259B61A1A572D37D1C7A8C32C99724FE551129517DEE8814C7E2320E593505F16FB73AC9ACB0755C47A548F7C77E5FB5244A5B5AB06F0694DC35F2DFDF2CE7DE6DCEBCA6C720C,,,,,
I:\freelance\SCA-Smartcard-Pipeline-3\Input1\Mastercard\traces_data_rsa_2000T_2.csv,1359,154,120,233,202,0,0,0,0,,5413330337554966D25122012916230185,00880000049A78E9CA00  7781949F4B81903042461BDB4A350D3EDB2BF6B6DE91680F17ED958D729756DA906C93B023FBE2618920D94C38620B2D63766EAD7796EBE0621448A0A8267A535EF3BF3C850DBE2BC52681CDD07FC5D45DB42177C5A79654019F43940E5A384A7C8125DF68C1F6D5E59A68EB85A756A365C71290840DD56F9167D4E4A51BA7C8B8FD0A5021F9346453FAC79A83B64E12E5A967738D5079,,,,,
I:\freelance\SCA-Smartcard-Pipeline-3\Input1\Mastercard\traces_data_rsa_2000T_2.csv,1360,208,175,212,113,0,0,0,0,,5413330337554966D25122012916230185,0088000004D0AFD47100  7781949F4B819071FA6993CC90AC4AB21A2765A5FC5016C733C1C1CDBF79BBC2FC800563E19B7A41BD953DFC7CA8389A3ADC3FE28A7D82688FF1098CEDB82333FFB002C166A815BE83B00006259DD55A291806B7C96D287A4494C148EE4FCD89849194C09E26903674AB4BAE3FE3FFF96A21F06D8BEA6EE27F7C65464703784063FADDD5481C4CFF35C96CCD72131EC8DC08931CB9EF90,,,,,
I:\freelance\SCA-Smartcard-Pipeline-3\Input1\Mastercard\traces_data_rsa_2000T_2.csv,1361,212,179,150,154,0,0,0,0,,5413330337554966D25122012916230185,0088000004D4B3969A00  7781949F4B8190334E69298F476197DA83226D20E34BA08DE45C7F22D612CB903DE960BBDE2D5C1E6C932BA308C4ACC11F8A9D24058058C5256CD7BC95DE4DB2A310020CB1331F18812AB7056FDF57255872361034C21FD88A0ACC61D23B1970B5FA18D8B1B93B89F0BE07BB04EE532547B6CE0D49EB735D7290CB350454116738CCA75FFB824A97272CEBE1ACEAF5CA542FDFBD5EFAB1,,,,,
I:\freelance\SCA-Smartcard-Pipeline-3\Input1\Mastercard\traces_data_rsa_2000T_2.csv,1362,100,41,19,226,0,0,0,0,,5413330337554966D25122012916230185,0088000004642913E200  7781949F4B8190ADC3B3A2240BCB5C3DF0E30E47E31BEE05F95CB853B6DCE0EC81E57978CEAB6124ED77E809FA700BE8CD103E164D8B635C023D53D18B46B367DA2691EA41A51174D0FC21C09958F62B6E91D23774E507397A7B4853872C7EE4DC22A1F37788E8B7E7173FAA89A2263AA0D0B1F40EAB192A3451157D1E3C9462ABE0A8A228888AC78E1101C778AD0124005878C2240527,,,,,
I:\freelance\SCA-Smartcard-Pipeline-3\Input1\Mastercard\traces_data_rsa_2000T_2.csv,1363,32,98,207,62,0,0,0,0,,5413330337554966D25122012916230185,00880000042062CF3E00  7781949F4B819068D971326826217E411E97D2156616256649A7EE386F4667B5040573B8C11C921D63542D62156AB23599D3081C0AC059B7077142D4EA91D9157792EDE58CC0E81936FB3C3AF3978DC94689548F7D0F52444C0C242C24F4C972050206B5AC16879946D5115E352B4E4DEE96BD49B05D02A31E642CE51B26BF8695F10163CCCDC938A666F76BE5CFF105F3D20CABBC8E4E,,,,,
I:\freelance\SCA-Smartcard-Pipeline-3\Input1\Mastercard\traces_data_rsa_2000T_2.csv,1364,54,146,162,209,0,0,0,0,,5413330337554966D25122012916230185,00880000043692A2D100  7781949F4B819010E311E02036057FF9E747408A1A87C86F05BC602C76C68936FE9C9F98E961A9248C5D7B422D7CFCB59384232D6032A0AF1393A39EFB7B926276FB12054EAF4BC4B7111C8C132829272A39ECF38E3EC45B57B94AF163DD57596830DB10AC1EBE66A23677F73116684B8E16E816A87E81D38AC1CD1ECAF6C24EBA8EABB63FE690D543799152D2D463A390794FA1C47233,,,,,
I:\freelance\SCA-Smartcard-Pipeline-3\Input1\Mastercard\traces_data_rsa_2000T_2.csv,1365,58,150,99,250,0,0,0,0,,5413330337554966D25122012916230185,00880000043A9663FA00  7781949F4B819063A470FE82165366C84A3BA7400DF266338FB061E9422BA3B4CB32459DC1EFDB91FEF08C08F7E80099FEEDC6CAB85085D8E76193C40720DF355AF6844B095F0EB2764E4505F0BF73270A632BE661E7D578DBE9022824491D10533E1728F12646DE9A3339C11C27DCB314C17B5CAEEEAC83044CDA3A610547038CBEE408A6488C3506D722E7F660C480B381C081FF782A,,,,,
I:\freelance\SCA-Smartcard-Pipeline-3\Input1\Mastercard\traces_data_rsa_2000T_2.csv,1366,8,76,78,59,0,0,0,0,,5413330337554966D25122012916230185,0088000004084C4E3B00  7781949F4B81900711A353142AA570F9449631CF1193FDF02E958845BE1A869AB874A612EB4AFAD5679D7829D794453411966AA330611E53418CC8EB326BACF8CEF7E6E48B69BFDD0989BA49BB1175980FB35722EA5A0FA7A0EE1057D92958BB071047A67F09756BA65E7ADAFFD3BB3BAE5BB4C8CA5FCDFAE8F6C79DD6BEFC56C21F2F97FBB074D02E595FA65FF1EEA9761010F46F18AE,,,,,
I:\freelance\SCA-Smartcard-Pipeline-3\Input1\Mastercard\traces_data_rsa_2000T_2.csv,1367,224,141,208,80,0,0,0,0,,5413330337554966D25122012916230185,0088000004E08DD05000  7781949F4B8190974C4631536CBC2CCBB9AF47D392345204291D85EBFA5646244750EE2D668AEB9055AB14FE51C7EB20E61746777F9FDC2151F977264F06E24630E44F61AD6216B419ABD9D650803CBFBB278653CEAA8E05FBCBD89B3571FA02761A92149FA4F06DE1074BD76077C48D2F8EA5C2F6CCAE918734562ABD679250BBB838E55B09541B5C1E9A029E61E806D0371DA608B1A4,,,,,
I:\freelance\SCA-Smartcard-Pipeline-3\Input1\Mastercard\traces_data_rsa_2000T_2.csv,1368,105,75,231,194,0,0,0,0,,5413330337554966D25122012916230185,0088000004694BE7C200  7781949F4B8190B5998E4719135FAD98FCECDB9E4656963FD7E36B5A81DE7D4188C66F8370755D471EF40EF00A005006F0C164407302466C9B9C1BD844E4325C47E76FF2CD725AADF06BC01A56952567E88B78C7BE16264BEFB5D9A5FFFFCEDBC9DE287894CC2FFC3F0098DFB773CB90368F16C93C4744EDA187542D48D84FA2736AB9F3754606ED7062EFEDBD2650E9F2127C4A825EE6,,,,,
I:\freelance\SCA-Smartcard-Pipeline-3\Input1\Mastercard\traces_data_rsa_2000T_2.csv,1369,37,132,163,30,0,0,0,0,,5413330337554966D25122012916230185,00880000042584A31E00  7781949F4B81902525FF8936EB489CAE819BC9E03EF72BC6192A4EC039170E9FA845CE51DA625028936D01C3C1922E206342060AFC195C90A20EF15AED64C0BEB4C702CFA8ADF5C00A69367F13C3E1A240667112B021E3783B5E0219C874D95DC954932A7AAEE59F150644E7FF036E7C6D76B8F6DB2AE37DC1FEF16B9F890430F20EBA310E7AEBFE678E95C38542933D91BF2FA271AB8D,,,,,
I:\freelance\SCA-Smartcard-Pipeline-3\Input1\Mastercard\traces_data_rsa_2000T_2.csv,1370,203,123,16,117,0,0,0,0,,5413330337554966D25122012916230185,0088000004CB7B107500  7781949F4B819091E40BF3EFAF0DEED49F4CB162FC76978697995BD7787EC1F851E2E4ABF205A5F1D926085E6F26F8BC5F3FF5E5AFC6D1DA44559F7F0734D9560BC3806751187CD08486198C36BE574E532CB9218430B34753D5E58536D6481EDA72775BE41D16C42235083ACECAA676950EE3632AB2248940706DC198BA61A62B03CAFD556CCE1EDA031740824D7613823CCADAD69520,,,,,
I:\freelance\SCA-Smartcard-Pipeline-3\Input1\Mastercard\traces_data_rsa_2000T_2.csv,1371,13,110,34,27,0,0,0,0,,5413330337554966D25122012916230185,00880000040D6E221B00  7781949F4B81903305E7394D99EC80EBBB6617B253F81263F1DD0D7FF82E0AA1C620861744278BE5E47ECE85AC44846B3FE55B9696C1859AEA3D5CA48B8B70886033605D22CA70563BBD9D4B47CA9EAD94AF169C32B2E01FC0AB12F03796679ECE4491458DCB1C5BB4469AE931B0ED8007B5CC9471D472F4D7A21E0794A075F6B6EE0C252AA97241B520FFD0A3BEB5234ADBCDF9EE60B9,,,,,
