trace_file,trace_idx,ATC_0,ATC_1,ATC_2,ATC_3,ATC_4,ATC_5,ATC_6,ATC_7,ATC,Track2,C7,IO,apdu,EncryptedPIN,AIP,IAD,T_DES_KENC,T_DES_KMAC,T_DES_KDEK
I:\freelance\SCA-Smartcard-Pipeline-3\Input1\Mastercard\traces_data_3000T_5.csv,1510,0,0,0,0,0,0,177,172,B1 AC,5413330337554966D25122012916230185,,,,,,,9E15204313F7318ACB79B90BD986AD29,4664942FE615FB02E5D57F292AA2B3B6,CE293B8CC12A977379EF256D76109492
I:\freelance\SCA-Smartcard-Pipeline-3\Input1\Mastercard\traces_data_3000T_5.csv,1511,0,0,0,0,0,0,177,173,B1 AD,5413330337554966D25122012916230185,,,,,,,9E15204313F7318ACB79B90BD986AD29,4664942FE615FB02E5D57F292AA2B3B6,CE293B8CC12A977379EF256D76109492
I:\freelance\SCA-Smartcard-Pipeline-3\Input1\Mastercard\traces_data_3000T_5.csv,1512,0,0,0,0,0,0,177,175,B1 AF,5413330337554966D25122012916230185,,,,,,,9E15204313F7318ACB79B90BD986AD29,4664942FE615FB02E5D57F292AA2B3B6,CE293B8CC12A977379EF256D76109492
I:\freelance\SCA-Smartcard-Pipeline-3\Input1\Mastercard\traces_data_3000T_5.csv,1513,0,0,0,0,0,0,177,177,B1 B1,5413330337554966D25122012916230185,,,,,,,9E15204313F7318ACB79B90BD986AD29,4664942FE615FB02E5D57F292AA2B3B6,CE293B8CC12A977379EF256D76109492
I:\freelance\SCA-Smartcard-Pipeline-3\Input1\Mastercard\traces_data_3000T_5.csv,1514,0,0,0,0,0,0,177,179,B1 B3,5413330337554966D25122012916230185,,,,,,,9E15204313F7318ACB79B90BD986AD29,4664942FE615FB02E5D57F292AA2B3B6,CE293B8CC12A977379EF256D76109492
I:\freelance\SCA-Smartcard-Pipeline-3\Input1\Mastercard\traces_data_3000T_5.csv,1515,0,0,0,0,0,0,177,180,B1 B4,5413330337554966D25122012916230185,,,,,,,9E15204313F7318ACB79B90BD986AD29,4664942FE615FB02E5D57F292AA2B3B6,CE293B8CC12A977379EF256D76109492
I:\freelance\SCA-Smartcard-Pipeline-3\Input1\Mastercard\traces_data_3000T_5.csv,1516,0,0,0,0,0,0,177,181,B1 B5,5413330337554966D25122012916230185,,,,,,,9E15204313F7318ACB79B90BD986AD29,4664942FE615FB02E5D57F292AA2B3B6,CE293B8CC12A977379EF256D76109492
I:\freelance\SCA-Smartcard-Pipeline-3\Input1\Mastercard\traces_data_3000T_5.csv,1517,0,0,0,0,0,0,177,183,B1 B7,5413330337554966D25122012916230185,,,,,,,9E15204313F7318ACB79B90BD986AD29,4664942FE615FB02E5D57F292AA2B3B6,CE293B8CC12A977379EF256D76109492
I:\freelance\SCA-Smartcard-Pipeline-3\Input1\Mastercard\traces_data_3000T_5.csv,1518,0,0,0,0,0,0,177,184,B1 B8,5413330337554966D25122012916230185,,,,,,,9E15204313F7318ACB79B90BD986AD29,4664942FE615FB02E5D57F292AA2B3B6,CE293B8CC12A977379EF256D76109492
I:\freelance\SCA-Smartcard-Pipeline-3\Input1\Mastercard\traces_data_3000T_5.csv,1519,0,0,0,0,0,0,177,187,B1 BB,5413330337554966D25122012916230185,,,,,,,9E15204313F7318ACB79B90BD986AD29,4664942FE615FB02E5D57F292AA2B3B6,CE293B8CC12A977379EF256D76109492
I:\freelance\SCA-Smartcard-Pipeline-3\Input1\Mastercard\traces_data_3000T_5.csv,1520,0,0,0,0,0,0,177,188,B1 BC,5413330337554966D25122012916230185,,,,,,,9E15204313F7318ACB79B90BD986AD29,4664942FE615FB02E5D57F292AA2B3B6,CE293B8CC12A977379EF256D76109492
I:\freelance\SCA-Smartcard-Pipeline-3\Input1\Mastercard\traces_data_3000T_5.csv,1521,0,0,0,0,0,0,177,189,B1 BD,5413330337554966D25122012916230185,,,,,,,9E15204313F7318ACB79B90BD986AD29,4664942FE615FB02E5D57F292AA2B3B6,CE293B8CC12A977379EF256D76109492
I:\freelance\SCA-Smartcard-Pipeline-3\Input1\Mastercard\traces_data_3000T_5.csv,1522,0,0,0,0,0,0,177,191,B1 BF,5413330337554966D25122012916230185,,,,,,,9E15204313F7318ACB79B90BD986AD29,4664942FE615FB02E5D57F292AA2B3B6,CE293B8CC12A977379EF256D76109492
I:\freelance\SCA-Smartcard-Pipeline-3\Input1\Mastercard\traces_data_3000T_5.csv,1523,0,0,0,0,0,0,177,192,B1 C0,5413330337554966D25122012916230185,,,,,,,9E15204313F7318ACB79B90BD986AD29,4664942FE615FB02E5D57F292AA2B3B6,CE293B8CC12A977379EF256D76109492
I:\freelance\SCA-Smartcard-Pipeline-3\Input1\Mastercard\traces_data_3000T_5.csv,1524,0,0,0,0,0,0,177,193,B1 C1,5413330337554966D25122012916230185,,,,,,,9E15204313F7318ACB79B90BD986AD29,4664942FE615FB02E5D57F292AA2B3B6,CE293B8CC12A977379EF256D76109492
I:\freelance\SCA-Smartcard-Pipeline-3\Input1\Mastercard\traces_data_3000T_5.csv,1525,0,0,0,0,0,0,177,195,B1 C3,5413330337554966D25122012916230185,,,,,,,9E15204313F7318ACB79B90BD986AD29,4664942FE615FB02E5D57F292AA2B3B6,CE293B8CC12A977379EF256D76109492
I:\freelance\SCA-Smartcard-Pipeline-3\Input1\Mastercard\traces_data_3000T_5.csv,1526,0,0,0,0,0,0,177,196,B1 C4,5413330337554966D25122012916230185,,,,,,,9E15204313F7318ACB79B90BD986AD29,4664942FE615FB02E5D57F292AA2B3B6,CE293B8CC12A977379EF256D76109492
I:\freelance\SCA-Smartcard-Pipeline-3\Input1\Mastercard\traces_data_3000T_5.csv,1527,0,0,0,0,0,0,177,197,B1 C5,5413330337554966D25122012916230185,,,,,,,9E15204313F7318ACB79B90BD986AD29,4664942FE615FB02E5D57F292AA2B3B6,CE293B8CC12A977379EF256D76109492
I:\freelance\SCA-Smartcard-Pipeline-3\Input1\Mastercard\traces_data_3000T_5.csv,1528,0,0,0,0,0,0,177,199,B1 C7,5413330337554966D25122012916230185,,,,,,,9E15204313F7318ACB79B90BD986AD29,4664942FE615FB02E5D57F292AA2B3B6,CE293B8CC12A977379EF256D76109492
I:\freelance\SCA-Smartcard-Pipeline-3\Input1\Mastercard\traces_data_3000T_5.csv,1529,0,0,0,0,0,0,177,200,B1 C8,5413330337554966D25122012916230185,,,,,,,9E15204313F7318ACB79B90BD986AD29,4664942FE615FB02E5D57F292AA2B3B6,CE293B8CC12A977379EF256D76109492
I:\freelance\SCA-Smartcard-Pipeline-3\Input1\Mastercard\traces_data_3000T_5.csv,1530,0,0,0,0,0,0,177,201,B1 C9,5413330337554966D25122012916230185,,,,,,,9E15204313F7318ACB79B90BD986AD29,4664942FE615FB02E5D57F292AA2B3B6,CE293B8CC12A977379EF256D76109492
I:\freelance\SCA-Smartcard-Pipeline-3\Input1\Mastercard\traces_data_3000T_5.csv,1531,0,0,0,0,0,0,177,204,B1 CC,5413330337554966D25122012916230185,,,,,,,9E15204313F7318ACB79B90BD986AD29,4664942FE615FB02E5D57F292AA2B3B6,CE293B8CC12A977379EF256D76109492
I:\freelance\SCA-Smartcard-Pipeline-3\Input1\Mastercard\traces_data_3000T_5.csv,1532,0,0,0,0,0,0,177,205,B1 CD,5413330337554966D25122012916230185,,,,,,,9E15204313F7318ACB79B90BD986AD29,4664942FE615FB02E5D57F292AA2B3B6,CE293B8CC12A977379EF256D76109492
I:\freelance\SCA-Smartcard-Pipeline-3\Input1\Mastercard\traces_data_3000T_5.csv,1533,0,0,0,0,0,0,177,207,B1 CF,5413330337554966D25122012916230185,,,,,,,9E15204313F7318ACB79B90BD986AD29,4664942FE615FB02E5D57F292AA2B3B6,CE293B8CC12A977379EF256D76109492
I:\freelance\SCA-Smartcard-Pipeline-3\Input1\Mastercard\traces_data_3000T_5.csv,1534,0,0,0,0,0,0,177,208,B1 D0,5413330337554966D25122012916230185,,,,,,,9E15204313F7318ACB79B90BD986AD29,4664942FE615FB02E5D57F292AA2B3B6,CE293B8CC12A977379EF256D76109492
I:\freelance\SCA-Smartcard-Pipeline-3\Input1\Mastercard\traces_data_3000T_5.csv,1535,0,0,0,0,0,0,177,209,B1 D1,5413330337554966D25122012916230185,,,,,,,9E15204313F7318ACB79B90BD986AD29,4664942FE615FB02E5D57F292AA2B3B6,CE293B8CC12A977379EF256D76109492
I:\freelance\SCA-Smartcard-Pipeline-3\Input1\Mastercard\traces_data_3000T_5.csv,1536,0,0,0,0,0,0,177,211,B1 D3,5413330337554966D25122012916230185,,,,,,,9E15204313F7318ACB79B90BD986AD29,4664942FE615FB02E5D57F292AA2B3B6,CE293B8CC12A977379EF256D76109492
I:\freelance\SCA-Smartcard-Pipeline-3\Input1\Mastercard\traces_data_3000T_5.csv,1537,0,0,0,0,0,0,177,213,B1 D5,5413330337554966D25122012916230185,,,,,,,9E15204313F7318ACB79B90BD986AD29,4664942FE615FB02E5D57F292AA2B3B6,CE293B8CC12A977379EF256D76109492
I:\freelance\SCA-Smartcard-Pipeline-3\Input1\Mastercard\traces_data_3000T_5.csv,1538,0,0,0,0,0,0,177,215,B1 D7,5413330337554966D25122012916230185,,,,,,,9E15204313F7318ACB79B90BD986AD29,4664942FE615FB02E5D57F292AA2B3B6,CE293B8CC12A977379EF256D76109492
I:\freelance\SCA-Smartcard-Pipeline-3\Input1\Mastercard\traces_data_3000T_5.csv,1539,0,0,0,0,0,0,177,216,B1 D8,5413330337554966D25122012916230185,,,,,,,9E15204313F7318ACB79B90BD986AD29,4664942FE615FB02E5D57F292AA2B3B6,CE293B8CC12A977379EF256D76109492
I:\freelance\SCA-Smartcard-Pipeline-3\Input1\Mastercard\traces_data_3000T_5.csv,1540,0,0,0,0,0,0,177,217,B1 D9,5413330337554966D25122012916230185,,,,,,,9E15204313F7318ACB79B90BD986AD29,4664942FE615FB02E5D57F292AA2B3B6,CE293B8CC12A977379EF256D76109492
I:\freelance\SCA-Smartcard-Pipeline-3\Input1\Mastercard\traces_data_3000T_5.csv,1541,0,0,0,0,0,0,177,219,B1 DB,5413330337554966D25122012916230185,,,,,,,9E15204313F7318ACB79B90BD986AD29,4664942FE615FB02E5D57F292AA2B3B6,CE293B8CC12A977379EF256D76109492
I:\freelance\SCA-Smartcard-Pipeline-3\Input1\Mastercard\traces_data_3000T_5.csv,1542,0,0,0,0,0,0,177,220,B1 DC,5413330337554966D25122012916230185,,,,,,,9E15204313F7318ACB79B90BD986AD29,4664942FE615FB02E5D57F292AA2B3B6,CE293B8CC12A977379EF256D76109492
I:\freelance\SCA-Smartcard-Pipeline-3\Input1\Mastercard\traces_data_3000T_5.csv,1543,0,0,0,0,0,0,177,223,B1 DF,5413330337554966D25122012916230185,,,,,,,9E15204313F7318ACB79B90BD986AD29,4664942FE615FB02E5D57F292AA2B3B6,CE293B8CC12A977379EF256D76109492
I:\freelance\SCA-Smartcard-Pipeline-3\Input1\Mastercard\traces_data_3000T_5.csv,1544,0,0,0,0,0,0,177,224,B1 E0,5413330337554966D25122012916230185,,,,,,,9E15204313F7318ACB79B90BD986AD29,4664942FE615FB02E5D57F292AA2B3B6,CE293B8CC12A977379EF256D76109492
I:\freelance\SCA-Smartcard-Pipeline-3\Input1\Mastercard\traces_data_3000T_5.csv,1545,0,0,0,0,0,0,177,225,B1 E1,5413330337554966D25122012916230185,,,,,,,9E15204313F7318ACB79B90BD986AD29,4664942FE615FB02E5D57F292AA2B3B6,CE293B8CC12A977379EF256D76109492
I:\freelance\SCA-Smartcard-Pipeline-3\Input1\Mastercard\traces_data_3000T_5.csv,1546,0,0,0,0,0,0,177,227,B1 E3,5413330337554966D25122012916230185,,,,,,,9E15204313F7318ACB79B90BD986AD29,4664942FE615FB02E5D57F292AA2B3B6,CE293B8CC12A977379EF256D76109492
I:\freelance\SCA-Smartcard-Pipeline-3\Input1\Mastercard\traces_data_3000T_5.csv,1547,0,0,0,0,0,0,177,228,B1 E4,5413330337554966D25122012916230185,,,,,,,9E15204313F7318ACB79B90BD986AD29,4664942FE615FB02E5D57F292AA2B3B6,CE293B8CC12A977379EF256D76109492
I:\freelance\SCA-Smartcard-Pipeline-3\Input1\Mastercard\traces_data_3000T_5.csv,1548,0,0,0,0,0,0,177,229,B1 E5,5413330337554966D25122012916230185,,,,,,,9E15204313F7318ACB79B90BD986AD29,4664942FE615FB02E5D57F292AA2B3B6,CE293B8CC12A977379EF256D76109492
I:\freelance\SCA-Smartcard-Pipeline-3\Input1\Mastercard\traces_data_3000T_5.csv,1549,0,0,0,0,0,0,177,230,B1 E6,5413330337554966D25122012916230185,,,,,,,9E15204313F7318ACB79B90BD986AD29,4664942FE615FB02E5D57F292AA2B3B6,CE293B8CC12A977379EF256D76109492
I:\freelance\SCA-Smartcard-Pipeline-3\Input1\Mastercard\traces_data_3000T_5.csv,1550,0,0,0,0,0,0,177,231,B1 E7,5413330337554966D25122012916230185,,,,,,,9E15204313F7318ACB79B90BD986AD29,4664942FE615FB02E5D57F292AA2B3B6,CE293B8CC12A977379EF256D76109492
I:\freelance\SCA-Smartcard-Pipeline-3\Input1\Mastercard\traces_data_3000T_5.csv,1551,0,0,0,0,0,0,177,232,B1 E8,5413330337554966D25122012916230185,,,,,,,9E15204313F7318ACB79B90BD986AD29,4664942FE615FB02E5D57F292AA2B3B6,CE293B8CC12A977379EF256D76109492
I:\freelance\SCA-Smartcard-Pipeline-3\Input1\Mastercard\traces_data_3000T_5.csv,1552,0,0,0,0,0,0,177,233,B1 E9,5413330337554966D25122012916230185,,,,,,,9E15204313F7318ACB79B90BD986AD29,4664942FE615FB02E5D57F292AA2B3B6,CE293B8CC12A977379EF256D76109492
I:\freelance\SCA-Smartcard-Pipeline-3\Input1\Mastercard\traces_data_3000T_5.csv,1553,0,0,0,0,0,0,177,235,B1 EB,5413330337554966D25122012916230185,,,,,,,9E15204313F7318ACB79B90BD986AD29,4664942FE615FB02E5D57F292AA2B3B6,CE293B8CC12A977379EF256D76109492
I:\freelance\SCA-Smartcard-Pipeline-3\Input1\Mastercard\traces_data_3000T_5.csv,1554,0,0,0,0,0,0,177,236,B1 EC,5413330337554966D25122012916230185,,,,,,,9E15204313F7318ACB79B90BD986AD29,4664942FE615FB02E5D57F292AA2B3B6,CE293B8CC12A977379EF256D76109492
I:\freelance\SCA-Smartcard-Pipeline-3\Input1\Mastercard\traces_data_3000T_5.csv,1555,0,0,0,0,0,0,177,237,B1 ED,5413330337554966D25122012916230185,,,,,,,9E15204313F7318ACB79B90BD986AD29,4664942FE615FB02E5D57F292AA2B3B6,CE293B8CC12A977379EF256D76109492
I:\freelance\SCA-Smartcard-Pipeline-3\Input1\Mastercard\traces_data_3000T_5.csv,1556,0,0,0,0,0,0,177,240,B1 F0,5413330337554966D25122012916230185,,,,,,,9E15204313F7318ACB79B90BD986AD29,4664942FE615FB02E5D57F292AA2B3B6,CE293B8CC12A977379EF256D76109492
I:\freelance\SCA-Smartcard-Pipeline-3\Input1\Mastercard\traces_data_3000T_5.csv,1557,0,0,0,0,0,0,177,241,B1 F1,5413330337554966D25122012916230185,,,,,,,9E15204313F7318ACB79B90BD986AD29,4664942FE615FB02E5D57F292AA2B3B6,CE293B8CC12A977379EF256D76109492
I:\freelance\SCA-Smartcard-Pipeline-3\Input1\Mastercard\traces_data_3000T_5.csv,1558,0,0,0,0,0,0,177,243,B1 F3,5413330337554966D25122012916230185,,,,,,,9E15204313F7318ACB79B90BD986AD29,4664942FE615FB02E5D57F292AA2B3B6,CE293B8CC12A977379EF256D76109492
I:\freelance\SCA-Smartcard-Pipeline-3\Input1\Mastercard\traces_data_3000T_5.csv,1559,0,0,0,0,0,0,177,244,B1 F4,5413330337554966D25122012916230185,,,,,,,9E15204313F7318ACB79B90BD986AD29,4664942FE615FB02E5D57F292AA2B3B6,CE293B8CC12A977379EF256D76109492
I:\freelance\SCA-Smartcard-Pipeline-3\Input1\Mastercard\traces_data_3000T_5.csv,1560,0,0,0,0,0,0,177,245,B1 F5,5413330337554966D25122012916230185,,,,,,,9E15204313F7318ACB79B90BD986AD29,4664942FE615FB02E5D57F292AA2B3B6,CE293B8CC12A977379EF256D76109492
I:\freelance\SCA-Smartcard-Pipeline-3\Input1\Mastercard\traces_data_3000T_5.csv,1561,0,0,0,0,0,0,177,247,B1 F7,5413330337554966D25122012916230185,,,,,,,9E15204313F7318ACB79B90BD986AD29,4664942FE615FB02E5D57F292AA2B3B6,CE293B8CC12A977379EF256D76109492
I:\freelance\SCA-Smartcard-Pipeline-3\Input1\Mastercard\traces_data_3000T_5.csv,1562,0,0,0,0,0,0,177,249,B1 F9,5413330337554966D25122012916230185,,,,,,,9E15204313F7318ACB79B90BD986AD29,4664942FE615FB02E5D57F292AA2B3B6,CE293B8CC12A977379EF256D76109492
I:\freelance\SCA-Smartcard-Pipeline-3\Input1\Mastercard\traces_data_3000T_5.csv,1563,0,0,0,0,0,0,177,251,B1 FB,5413330337554966D25122012916230185,,,,,,,9E15204313F7318ACB79B90BD986AD29,4664942FE615FB02E5D57F292AA2B3B6,CE293B8CC12A977379EF256D76109492
I:\freelance\SCA-Smartcard-Pipeline-3\Input1\Mastercard\traces_data_3000T_5.csv,1564,0,0,0,0,0,0,177,252,B1 FC,5413330337554966D25122012916230185,,,,,,,9E15204313F7318ACB79B90BD986AD29,4664942FE615FB02E5D57F292AA2B3B6,CE293B8CC12A977379EF256D76109492
I:\freelance\SCA-Smartcard-Pipeline-3\Input1\Mastercard\traces_data_3000T_5.csv,1565,0,0,0,0,0,0,177,253,B1 FD,5413330337554966D25122012916230185,,,,,,,9E15204313F7318ACB79B90BD986AD29,4664942FE615FB02E5D57F292AA2B3B6,CE293B8CC12A977379EF256D76109492
I:\freelance\SCA-Smartcard-Pipeline-3\Input1\Mastercard\traces_data_3000T_5.csv,1566,0,0,0,0,0,0,177,255,B1 FF,5413330337554966D25122012916230185,,,,,,,9E15204313F7318ACB79B90BD986AD29,4664942FE615FB02E5D57F292AA2B3B6,CE293B8CC12A977379EF256D76109492
I:\freelance\SCA-Smartcard-Pipeline-3\Input1\Mastercard\traces_data_3000T_5.csv,1567,0,0,0,0,0,0,178,0,B2 00,5413330337554966D25122012916230185,,,,,,,9E15204313F7318ACB79B90BD986AD29,4664942FE615FB02E5D57F292AA2B3B6,CE293B8CC12A977379EF256D76109492
I:\freelance\SCA-Smartcard-Pipeline-3\Input1\Mastercard\traces_data_3000T_5.csv,1568,0,0,0,0,0,0,178,3,B2 03,5413330337554966D25122012916230185,,,,,,,9E15204313F7318ACB79B90BD986AD29,4664942FE615FB02E5D57F292AA2B3B6,CE293B8CC12A977379EF256D76109492
I:\freelance\SCA-Smartcard-Pipeline-3\Input1\Mastercard\traces_data_3000T_5.csv,1569,0,0,0,0,0,0,178,4,B2 04,5413330337554966D25122012916230185,,,,,,,9E15204313F7318ACB79B90BD986AD29,4664942FE615FB02E5D57F292AA2B3B6,CE293B8CC12A977379EF256D76109492
I:\freelance\SCA-Smartcard-Pipeline-3\Input1\Mastercard\traces_data_3000T_5.csv,1570,0,0,0,0,0,0,178,5,B2 05,5413330337554966D25122012916230185,,,,,,,9E15204313F7318ACB79B90BD986AD29,4664942FE615FB02E5D57F292AA2B3B6,CE293B8CC12A977379EF256D76109492
I:\freelance\SCA-Smartcard-Pipeline-3\Input1\Mastercard\traces_data_3000T_5.csv,1571,0,0,0,0,0,0,178,7,B2 07,5413330337554966D25122012916230185,,,,,,,9E15204313F7318ACB79B90BD986AD29,4664942FE615FB02E5D57F292AA2B3B6,CE293B8CC12A977379EF256D76109492
I:\freelance\SCA-Smartcard-Pipeline-3\Input1\Mastercard\traces_data_3000T_5.csv,1572,0,0,0,0,0,0,178,8,B2 08,5413330337554966D25122012916230185,,,,,,,9E15204313F7318ACB79B90BD986AD29,4664942FE615FB02E5D57F292AA2B3B6,CE293B8CC12A977379EF256D76109492
I:\freelance\SCA-Smartcard-Pipeline-3\Input1\Mastercard\traces_data_3000T_5.csv,1573,0,0,0,0,0,0,178,9,B2 09,5413330337554966D25122012916230185,,,,,,,9E15204313F7318ACB79B90BD986AD29,4664942FE615FB02E5D57F292AA2B3B6,CE293B8CC12A977379EF256D76109492
I:\freelance\SCA-Smartcard-Pipeline-3\Input1\Mastercard\traces_data_3000T_5.csv,1574,0,0,0,0,0,0,178,11,B2 0B,5413330337554966D25122012916230185,,,,,,,9E15204313F7318ACB79B90BD986AD29,4664942FE615FB02E5D57F292AA2B3B6,CE293B8CC12A977379EF256D76109492
I:\freelance\SCA-Smartcard-Pipeline-3\Input1\Mastercard\traces_data_3000T_5.csv,1575,0,0,0,0,0,0,178,12,B2 0C,5413330337554966D25122012916230185,,,,,,,9E15204313F7318ACB79B90BD986AD29,4664942FE615FB02E5D57F292AA2B3B6,CE293B8CC12A977379EF256D76109492
I:\freelance\SCA-Smartcard-Pipeline-3\Input1\Mastercard\traces_data_3000T_5.csv,1576,0,0,0,0,0,0,178,13,B2 0D,5413330337554966D25122012916230185,,,,,,,9E15204313F7318ACB79B90BD986AD29,4664942FE615FB02E5D57F292AA2B3B6,CE293B8CC12A977379EF256D76109492
I:\freelance\SCA-Smartcard-Pipeline-3\Input1\Mastercard\traces_data_3000T_5.csv,1577,0,0,0,0,0,0,178,15,B2 0F,5413330337554966D25122012916230185,,,,,,,9E15204313F7318ACB79B90BD986AD29,4664942FE615FB02E5D57F292AA2B3B6,CE293B8CC12A977379EF256D76109492
I:\freelance\SCA-Smartcard-Pipeline-3\Input1\Mastercard\traces_data_3000T_5.csv,1578,0,0,0,0,0,0,178,16,B2 10,5413330337554966D25122012916230185,,,,,,,9E15204313F7318ACB79B90BD986AD29,4664942FE615FB02E5D57F292AA2B3B6,CE293B8CC12A977379EF256D76109492
I:\freelance\SCA-Smartcard-Pipeline-3\Input1\Mastercard\traces_data_3000T_5.csv,1579,0,0,0,0,0,0,178,17,B2 11,5413330337554966D25122012916230185,,,,,,,9E15204313F7318ACB79B90BD986AD29,4664942FE615FB02E5D57F292AA2B3B6,CE293B8CC12A977379EF256D76109492
I:\freelance\SCA-Smartcard-Pipeline-3\Input1\Mastercard\traces_data_3000T_5.csv,1580,0,0,0,0,0,0,178,20,B2 14,5413330337554966D25122012916230185,,,,,,,9E15204313F7318ACB79B90BD986AD29,4664942FE615FB02E5D57F292AA2B3B6,CE293B8CC12A977379EF256D76109492
I:\freelance\SCA-Smartcard-Pipeline-3\Input1\Mastercard\traces_data_3000T_5.csv,1581,0,0,0,0,0,0,178,21,B2 15,5413330337554966D25122012916230185,,,,,,,9E15204313F7318ACB79B90BD986AD29,4664942FE615FB02E5D57F292AA2B3B6,CE293B8CC12A977379EF256D76109492
I:\freelance\SCA-Smartcard-Pipeline-3\Input1\Mastercard\traces_data_3000T_5.csv,1582,0,0,0,0,0,0,178,23,B2 17,5413330337554966D25122012916230185,,,,,,,9E15204313F7318ACB79B90BD986AD29,4664942FE615FB02E5D57F292AA2B3B6,CE293B8CC12A977379EF256D76109492
I:\freelance\SCA-Smartcard-Pipeline-3\Input1\Mastercard\traces_data_3000T_5.csv,1583,0,0,0,0,0,0,178,24,B2 18,5413330337554966D25122012916230185,,,,,,,9E15204313F7318ACB79B90BD986AD29,4664942FE615FB02E5D57F292AA2B3B6,CE293B8CC12A977379EF256D76109492
I:\freelance\SCA-Smartcard-Pipeline-3\Input1\Mastercard\traces_data_3000T_5.csv,1584,0,0,0,0,0,0,178,25,B2 19,5413330337554966D25122012916230185,,,,,,,9E15204313F7318ACB79B90BD986AD29,4664942FE615FB02E5D57F292AA2B3B6,CE293B8CC12A977379EF256D76109492
I:\freelance\SCA-Smartcard-Pipeline-3\Input1\Mastercard\traces_data_3000T_5.csv,1585,0,0,0,0,0,0,178,27,B2 1B,5413330337554966D25122012916230185,,,,,,,9E15204313F7318ACB79B90BD986AD29,4664942FE615FB02E5D57F292AA2B3B6,CE293B8CC12A977379EF256D76109492
I:\freelance\SCA-Smartcard-Pipeline-3\Input1\Mastercard\traces_data_3000T_5.csv,1586,0,0,0,0,0,0,178,29,B2 1D,5413330337554966D25122012916230185,,,,,,,9E15204313F7318ACB79B90BD986AD29,4664942FE615FB02E5D57F292AA2B3B6,CE293B8CC12A977379EF256D76109492
I:\freelance\SCA-Smartcard-Pipeline-3\Input1\Mastercard\traces_data_3000T_5.csv,1587,0,0,0,0,0,0,178,31,B2 1F,5413330337554966D25122012916230185,,,,,,,9E15204313F7318ACB79B90BD986AD29,4664942FE615FB02E5D57F292AA2B3B6,CE293B8CC12A977379EF256D76109492
I:\freelance\SCA-Smartcard-Pipeline-3\Input1\Mastercard\traces_data_3000T_5.csv,1588,0,0,0,0,0,0,178,32,B2 20,5413330337554966D25122012916230185,,,,,,,9E15204313F7318ACB79B90BD986AD29,4664942FE615FB02E5D57F292AA2B3B6,CE293B8CC12A977379EF256D76109492
I:\freelance\SCA-Smartcard-Pipeline-3\Input1\Mastercard\traces_data_3000T_5.csv,1589,0,0,0,0,0,0,178,33,B2 21,5413330337554966D25122012916230185,,,,,,,9E15204313F7318ACB79B90BD986AD29,4664942FE615FB02E5D57F292AA2B3B6,CE293B8CC12A977379EF256D76109492
I:\freelance\SCA-Smartcard-Pipeline-3\Input1\Mastercard\traces_data_3000T_5.csv,1590,0,0,0,0,0,0,178,35,B2 23,5413330337554966D25122012916230185,,,,,,,9E15204313F7318ACB79B90BD986AD29,4664942FE615FB02E5D57F292AA2B3B6,CE293B8CC12A977379EF256D76109492
I:\freelance\SCA-Smartcard-Pipeline-3\Input1\Mastercard\traces_data_3000T_5.csv,1591,0,0,0,0,0,0,178,36,B2 24,5413330337554966D25122012916230185,,,,,,,9E15204313F7318ACB79B90BD986AD29,4664942FE615FB02E5D57F292AA2B3B6,CE293B8CC12A977379EF256D76109492
I:\freelance\SCA-Smartcard-Pipeline-3\Input1\Mastercard\traces_data_3000T_5.csv,1592,0,0,0,0,0,0,178,39,B2 27,5413330337554966D25122012916230185,,,,,,,9E15204313F7318ACB79B90BD986AD29,4664942FE615FB02E5D57F292AA2B3B6,CE293B8CC12A977379EF256D76109492
I:\freelance\SCA-Smartcard-Pipeline-3\Input1\Mastercard\traces_data_3000T_5.csv,1593,0,0,0,0,0,0,178,40,B2 28,5413330337554966D25122012916230185,,,,,,,9E15204313F7318ACB79B90BD986AD29,4664942FE615FB02E5D57F292AA2B3B6,CE293B8CC12A977379EF256D76109492
I:\freelance\SCA-Smartcard-Pipeline-3\Input1\Mastercard\traces_data_3000T_5.csv,1594,0,0,0,0,0,0,178,41,B2 29,5413330337554966D25122012916230185,,,,,,,9E15204313F7318ACB79B90BD986AD29,4664942FE615FB02E5D57F292AA2B3B6,CE293B8CC12A977379EF256D76109492
I:\freelance\SCA-Smartcard-Pipeline-3\Input1\Mastercard\traces_data_3000T_5.csv,1595,0,0,0,0,0,0,178,43,B2 2B,5413330337554966D25122012916230185,,,,,,,9E15204313F7318ACB79B90BD986AD29,4664942FE615FB02E5D57F292AA2B3B6,CE293B8CC12A977379EF256D76109492
I:\freelance\SCA-Smartcard-Pipeline-3\Input1\Mastercard\traces_data_3000T_5.csv,1596,0,0,0,0,0,0,178,44,B2 2C,5413330337554966D25122012916230185,,,,,,,9E15204313F7318ACB79B90BD986AD29,4664942FE615FB02E5D57F292AA2B3B6,CE293B8CC12A977379EF256D76109492
I:\freelance\SCA-Smartcard-Pipeline-3\Input1\Mastercard\traces_data_3000T_5.csv,1597,0,0,0,0,0,0,178,45,B2 2D,5413330337554966D25122012916230185,,,,,,,9E15204313F7318ACB79B90BD986AD29,4664942FE615FB02E5D57F292AA2B3B6,CE293B8CC12A977379EF256D76109492
